CPI,BasketPrice,TargetPrice,BasketMinted,BasketTokensMinted,DebtCeiling,LockedXRP,XRPDebtCeiling,XRPLR,XRPSF,XRPExchangeRate,LockedBTC,BTCDebtCeiling,BTCLR,BTCSF,BTCExchangeRate,LockedETH,ETHDebtCeiling,ETHLR,ETHSF,ETHExchangeRate,LockedLINK,LINKDebtCeiling,LINKLR,LINKSF,LINKExchangeRate,LockedLTC,LTCDebtCeiling,LTCLR,LTCSF,LTCExchangeRate,LockedUSDT,USDTDebtCeiling,USDTLR,USDTSF,USDTExchangeRate,BSR,UserBaseSize,KeeperHoldingPercentage,KeeperTradePercentage
102.1,10.118470699572477,10.209999999999999,1082510.9897001327,108429.23393098188,1690868.67609456,43139.01322122123,163159.8086969071,140.0,0.7669604742478597,0.0049338686820973076,122337.25492915751,254994.50695059888,130.0,1.3635654642223942,786.3997874350496,122346.09355079215,421125.5073164883,110.0,1.5949355372255147,8.962053219965359,140683.93553571,223530.46969919372,99.7498396731567,5.90672863725146,0.16375216501338372,68088.33882253167,206932.8761148837,150.0,0.48332956292284346,2.9666430483388444,-56682.8792890998,421125.5073164883,165.0,0.0,0.7872768068020783,2.6175057474742767,1620,0,17.0
102.1,10.127042259543511,10.209999999999999,1081323.5948685128,108311.88469245812,1690868.67609456,45671.778343404454,163159.8086969071,140.0,0.7669604742478597,0.004919583727530747,124232.85118323062,254994.50695059888,130.0,1.3635654642223942,781.8787330495111,121778.42513252492,421125.5073164883,110.0,1.5949355372255147,8.898139388205614,140683.93553571,223530.46969919372,99.7498396731567,5.90672863725146,0.18337669504888046,70268.75723603311,206932.8761148837,150.0,0.48332956292284346,2.9291154210028383,-56501.575384289135,421125.5073164883,165.0,0.0,0.7883948281299274,2.6175057474742767,1625,0,17.0
102.1,10.177718175149785,10.209999999999999,1086492.7839085222,108822.3189246386,1690868.67609456,45771.27255465235,163159.8086969071,140.0,0.7669604742478597,0.004945262660470977,122016.90519211405,254994.50695059888,130.0,1.3635654642223942,792.4785555643065,125629.8164666881,421125.5073164883,110.0,1.5949355372255147,10.269906277073323,140683.93553571,223530.46969919372,99.7498396731567,5.90672863725146,0.18057021343624474,70353.6699172752,206932.8761148837,150.0,0.48332956292284346,2.968559502244625,-56634.3152960564,421125.5073164883,165.0,0.0,0.7875876191226273,2.6175057474742767,1630,0,17.0
102.1,10.044519181767571,10.209999999999999,1087574.0132620023,108928.55387189034,1690868.67609456,45388.32985063029,163159.8086969071,140.0,0.7669604742478597,0.004846427161468615,122418.02479949416,254994.50695059888,130.0,1.3635654642223942,795.6178634030795,122418.02479949416,421125.5073164883,110.0,1.5949355372255147,10.202131859455191,140683.93553571,223530.46969919372,99.7498396731567,5.90672863725146,0.24663087248322146,70779.62014383973,206932.8761148837,150.0,0.48332956292284346,2.9978365574417687,-56074.219094183136,421125.5073164883,165.0,0.0,0.7909909198578761,2.6175057474742767,1634,0,17.0
102.1,10.151717269255304,10.209999999999999,1087574.0132620023,108928.55387189034,1690868.67609456,44834.21612161749,163159.8086969071,140.0,0.7669604742478597,0.004703413320662073,124606.45489982875,254994.50695059888,130.0,1.3635654642223942,812.6395778886514,124606.45489982875,421125.5073164883,110.0,1.5949355372255147,10.215015443098125,140683.93553571,223530.46969919372,99.7498396731567,5.90672863725146,0.22466935930941634,70698.13111516908,206932.8761148837,150.0,0.48332956292284346,2.992302209550963,-53941.713729111914,421125.5073164883,165.0,0.0,0.791993347588501,2.6175057474742767,1639,0,17.0
102.1,10.125242632301363,10.209999999999999,1090548.8721954396,109221.59384281692,1690868.67609456,44885.82737200945,163159.8086969071,140.0,0.7669604742478597,0.004718432741116752,127146.56566423703,254994.50695059888,130.0,1.3635654642223942,832.1779513007615,127146.56566423703,421125.5073164883,110.0,1.5949355372255147,10.079631979695431,140683.93553571,223530.46969919372,99.7498396731567,5.90672863725146,0.20622144670050765,71344.6300789169,206932.8761148837,150.0,0.48332956292284346,3.036167512690356,-53745.91227789299,421125.5073164883,165.0,0.0,0.79316307106599,2.6175057474742767,1644,0,17.0
102.1,10.125242632301363,10.209999999999999,1090548.8721954396,109221.59384281692,1690868.67609456,43881.72909371178,163159.8086969071,140.0,0.7669604742478597,0.004426229508196722,127335.86946919777,254994.50695059888,130.0,1.3635654642223942,835.3211451651224,127558.0071684065,421125.5073164883,110.0,1.5949355372255147,10.150946384731133,143891.848756543,223530.46969919372,99.7498396731567,5.90672863725146,0.1940167894194979,70863.73959219288,206932.8761148837,150.0,0.48332956292284346,3.003547952799557,-53947.014447929614,421125.5073164883,165.0,0.0,0.7919616694385049,2.6175057474742767,1648,0,17.0
102.1,10.185053442903113,10.209999999999999,1092539.3892098558,109418.18340483551,1690868.67609456,45036.115804863235,163159.8086969071,140.0,0.7669604742478597,0.004645961751224908,126477.28516317907,254994.50695059888,130.0,1.3635654642223942,828.7418531689584,126475.5355261743,421125.5073164883,110.0,1.5949355372255147,10.087877351035246,143833.65309641126,223530.46969919372,99.7498396731567,5.90672863725146,0.1904970760233918,68270.03013164202,206932.8761148837,150.0,0.48332956292284346,2.978228228228228,-54244.55211885051,421125.5073164883,165.0,0.0,0.7901825509720245,2.6175057474742767,1653,0,17.0
102.1,10.166566648133086,10.209999999999999,1091401.795829691,109306.49097371161,1690868.67609456,41582.116991863346,163159.8086969071,140.0,0.7669604742478597,0.0046304913636722135,129432.58250045692,254994.50695059888,130.0,1.3635654642223942,851.2343473460052,129432.58250045692,421125.5073164883,110.0,1.5949355372255147,9.734363908825616,144010.32427415202,223530.46969919372,99.7498396731567,5.90672863725146,0.20118226989510213,68132.6448509555,206932.8761148837,150.0,0.48332956292284346,2.9683886741856607,-51261.2308179578,421125.5073164883,165.0,0.0,0.7887033677734836,2.6175057474742767,1658,0,17.0
102.1,10.185421606049717,10.209999999999999,1093555.4320224687,109518.32612586429,1690868.67609456,41480.93393225868,163159.8086969071,140.0,0.6648551033249093,0.004595741337314371,132723.64606307974,254994.50695059888,128.636629763932,1.4798126241379452,875.9330942091616,132723.64606307974,421125.5073164883,110.0,1.312701086783843,9.968727901312173,143985.24202929536,223530.46969919372,97.85691438998091,7.0464506843380175,0.19966527854168306,70967.05102914118,206932.8761148837,150.0,0.48332956292284346,2.976019486131846,-51800.04991235977,421125.5073164883,165.0,0.0,0.7855511903826511,2.6175057474742767,1662,0,17.0
102.1,10.206892437641038,10.209999999999999,1095370.2161377084,109696.50079407457,1690868.67609456,41571.044880587295,163159.8086969071,140.0,0.6648551033249093,0.004626688788812515,133637.6063605765,254994.50695059888,128.636629763932,1.4798126241379452,882.7289405072291,133637.6063605765,421125.5073164883,110.0,1.312701086783843,9.953464486055147,143707.1462627095,223530.46969919372,97.85691438998091,7.0464506843380175,0.18284585604803666,71378.29361137254,206932.8761148837,150.0,0.48332956292284346,3.0023228253140553,-50951.14159791053,421125.5073164883,165.0,0.0,0.7900537252113454,2.6175057474742767,1666,0,17.0
102.1,10.063442081367137,10.209999999999999,1095422.8544891072,109701.65793193219,1690868.67609456,41626.745712585995,163159.8086969071,140.0,0.6648551033249093,0.004645818526415542,135129.01007726885,254994.50695059888,128.636629763932,1.4798126241379452,926.0917326068073,139555.01082061313,421125.5073164883,110.0,1.312701086783843,10.372186685619521,144096.01659871786,223530.46969919372,97.85691438998091,7.0464506843380175,0.20636500039485114,71737.7326697096,206932.8761148837,150.0,0.48332956292284346,3.0252862670773117,-53466.032026686,421125.5073164883,165.0,0.0,0.7896999131327489,1.3365305930863505,1671,0,17.0
102.1,10.150802802192452,10.209999999999999,1099368.5018468583,110093.73524761095,1690868.67609456,44888.70452208561,163159.8086969071,140.0,0.6648551033249093,0.004486069573429876,131663.4391434057,254994.50695059888,128.636629763932,1.4798126241379452,921.14751613411,134470.46045665068,421125.5073164883,110.0,1.312701086783843,10.281599244451442,144751.82344689855,223530.46969919372,97.85691438998091,7.0464506843380175,0.24602864788289,71839.9442495875,206932.8761148837,150.0,0.48332956292284346,3.0318117424838658,-53928.055448541505,421125.5073164883,165.0,0.0,0.7870281756650401,1.3365305930863505,1675,0,17.0
102.1,10.191406197667296,10.209999999999999,1101853.2393854973,110338.51761478513,1690868.67609456,44751.213082549104,163159.8086969071,140.0,0.6648551033249093,0.004449332285938728,128788.78165745806,254994.50695059888,128.636629763932,1.4798126241379452,898.8766849960723,128788.78165745806,421125.5073164883,110.0,1.312701086783843,10.618774548311077,143811.83669590336,223530.46969919372,97.85691438998091,7.0464506843380175,0.24995993715632364,73758.9504563131,206932.8761148837,150.0,0.48332956292284346,2.997549096622153,-51737.77334726934,421125.5073164883,165.0,0.0,0.7855773762765124,1.3365305930863505,1680,0,17.0
102.1,10.143892390518179,10.209999999999999,1104447.3784245886,110593.05943058332,1690868.67609456,42278.36527025237,163159.8086969071,140.0,0.6648551033249093,0.004453266252653094,130846.54625695034,254994.50695059888,128.636629763932,1.4798126241379452,914.8494843172707,130846.54625695034,421125.5073164883,110.0,1.312701086783843,11.403034352645234,144046.68417100923,223530.46969919372,97.85691438998091,7.0464506843380175,0.2687273013127899,73762.15671123675,206932.8761148837,150.0,0.48332956292284346,2.9977438880591154,-54831.39813187223,421125.5073164883,165.0,0.0,0.786109582579986,1.3365305930863505,1684,0,17.0
102.1,10.067698095574654,10.209999999999999,1102788.997816587,110429.57380355205,1690868.67609456,42052.33838118316,163159.8086969071,140.0,0.6648551033249093,0.004382277096194421,130110.64051421116,254994.50695059888,128.636629763932,1.4798126241379452,922.6537243103852,130110.64051421116,421125.5073164883,110.0,1.312701086783843,12.07368914589357,145007.6845319041,223530.46969919372,97.85691438998091,7.0464506843380175,0.32684926154567473,75860.04467094774,206932.8761148837,150.0,0.48332956292284346,2.972329452215363,-57565.333442587405,421125.5073164883,165.0,0.0,0.7814878487145425,1.3365305930863505,1688,0,17.0
102.1,10.196329957847569,10.209999999999999,1103300.5627840138,110480.38630930762,1690868.67609456,43939.877894123885,163159.8086969071,140.0,0.6648551033249093,0.004301954372031457,129619.77389998036,254994.50695059888,128.636629763932,1.4798126241379452,918.8196208051078,129619.77389998036,421125.5073164883,110.0,1.312701086783843,12.33917309039944,145153.19394104744,223530.46969919372,97.85691438998091,7.0464506843380175,0.33564977030288873,75264.12558087769,206932.8761148837,150.0,0.48332956292284346,2.937833839445612,-58050.286581266475,421125.5073164883,165.0,0.0,0.7786124737210932,1.3365305930863505,1693,0,17.0
102.5,10.188630958178699,10.25,1106656.3868344626,110809.50708750154,1690868.67609456,43498.67693439361,163159.8086969071,140.0,0.6648551033249093,0.0041981716764797035,133542.56198530045,254994.50695059888,128.636629763932,1.4798126241379452,948.7759947319493,133542.56198530045,421125.5073164883,110.0,1.312701086783843,13.44538348311125,148564.89452465306,223530.46969919372,97.85691438998091,7.0464506843380175,0.3398892159900837,75306.04151068561,206932.8761148837,150.0,0.48332956292284346,2.940261853114348,-58706.69517325665,421125.5073164883,165.0,0.0,0.7747125813449024,1.3365305930863505,1697,0,17.0
102.5,10.119235319003893,10.25,1108884.9310789434,111028.23561478141,1690868.67609456,44945.19687824738,163159.8086969071,140.0,0.6648551033249093,0.004621083500540207,135723.6659253228,254994.50695059888,128.636629763932,1.4798126241379452,965.2029333230437,135723.6659253228,421125.5073164883,110.0,1.312701086783843,14.695787158512116,147306.09726582502,223530.46969919372,97.85691438998091,7.0464506843380175,0.29214539280753204,76791.61216971051,206932.8761148837,150.0,0.48332956292284346,3.0261537274270722,-59208.66993802437,421125.5073164883,165.0,0.0,0.7717240314863405,1.3365305930863505,1702,0,17.0
102.5,10.151845015272896,10.25,1110665.248493006,111204.16960168249,1690868.67609456,45859.67317481731,163159.8086969071,140.0,0.6648551033249093,0.0048884443760578555,138082.31699103874,254994.50695059888,128.636629763932,1.4798126241379452,982.7897014925372,138082.31699103874,421125.5073164883,110.0,1.312701086783843,15.015463148176641,147915.6344120049,223530.46969919372,97.85691438998091,7.0464506843380175,0.32901061701800277,76505.30652828504,206932.8761148837,150.0,0.48332956292284346,3.0096245576242495,-59403.7303398176,421125.5073164883,165.0,0.0,0.7693491306354824,1.3365305930863505,1706,0,17.0
102.5,10.097835134125479,10.25,1114881.1411193518,111619.45299302692,1690868.67609456,45678.53480801479,163159.8086969071,140.0,0.6648551033249093,0.004835485854858548,139050.75999591753,254994.50695059888,128.636629763932,1.4798126241379452,964.2451099323494,139050.75999591753,421125.5073164883,110.0,1.312701086783843,14.224169741697418,148059.20272478496,223530.46969919372,97.85691438998091,7.0464506843380175,0.3376937269372694,75816.10772567101,206932.8761148837,150.0,0.48332956292284346,2.969787822878229,-61706.4836902596,421125.5073164883,165.0,0.0,0.7687653751537517,1.3365305930863505,1711,0,17.0
